num_files,source_x_size,source_y_size,source_z_size,tiles_x_count,tiles_y_count,tiles_z_count,buffer_z_size,separate_time_us,virtual_time_us
15,640,640,1,3,5,1,1,26329,19958
15,640,640,1,3,5,1,1,26194,20280
15,640,640,1,3,5,1,1,26378,20423
15,640,640,1,3,5,1,1,26439,20035
15,640,640,1,3,5,1,1,26304,19821
15,640,640,1,3,5,1,1,26305,20306
15,640,640,1,3,5,1,1,26087,19900
15,640,640,1,3,5,1,1,26326,20417
15,640,640,1,3,5,1,1,26323,19881
18,640,640,1,3,6,1,1,32802,24974
18,640,640,1,3,6,1,1,31514,24489
18,640,640,1,3,6,1,1,31535,24704
18,640,640,1,3,6,1,1,31525,24756
18,640,640,1,3,6,1,1,31772,24793
18,640,640,1,3,6,1,1,31578,25067
18,640,640,1,3,6,1,1,31409,24581
18,640,640,1,3,6,1,1,31468,24718
18,640,640,1,3,6,1,1,31512,24683
18,640,640,1,3,6,1,1,31469,24642
21,640,640,1,3,7,1,1,38015,29058
21,640,640,1,3,7,1,1,36928,29282
21,640,640,1,3,7,1,1,36380,29526
21,640,640,1,3,7,1,1,36709,29918
21,640,640,1,3,7,1,1,36709,29611
21,640,640,1,3,7,1,1,36503,29556
21,640,640,1,3,7,1,1,36699,29688
21,640,640,1,3,7,1,1,36844,29683
21,640,640,1,3,7,1,1,36754,29563
21,640,640,1,3,7,1,1,36568,29430
24,640,640,1,3,8,1,1,43545,33620
24,640,640,1,3,8,1,1,41659,34316
24,640,640,1,3,8,1,1,41722,34242
24,640,640,1,3,8,1,1,41962,34260
24,640,640,1,3,8,1,1,41414,33615
24,640,640,1,3,8,1,1,41492,33832
24,640,640,1,3,8,1,1,41939,34247
24,640,640,1,3,8,1,1,41428,33713
24,640,640,1,3,8,1,1,41447,33685
24,640,640,1,3,8,1,1,41416,33640
4,640,640,1,4,1,1,1,6946,4580
4,640,640,1,4,1,1,1,5358,4278
4,640,640,1,4,1,1,1,5357,4315
4,640,640,1,4,1,1,1,5364,4357
4,640,640,1,4,1,1,1,5221,4278
4,640,640,1,4,1,1,1,5376,4257
4,640,640,1,4,1,1,1,5331,4424
4,640,640,1,4,1,1,1,4973,4344
4,640,640,1,4,1,1,1,5376,4250
4,640,640,1,4,1,1,1,5381,4275
8,640,640,1,4,2,1,1,12778,9367
8,640,640,1,4,2,1,1,12373,9264
8,640,640,1,4,2,1,1,12373,9377
8,640,640,1,4,2,1,1,12284,9373
8,640,640,1,4,2,1,1,11926,9415
8,640,640,1,4,2,1,1,12113,9261
8,640,640,1,4,2,1,1,12207,9216
8,640,640,1,4,2,1,1,12288,9443
8,640,640,1,4,2,1,1,12384,9173
8,640,640,1,4,2,1,1,12311,9398
12,640,640,1,4,3,1,1,20548,15911
12,640,640,1,4,3,1,1,20552,15532
12,640,640,1,4,3,1,1,20637,15525
12,640,640,1,4,3,1,1,19961,15490
12,640,640,1,4,3,1,1,20384,15487
12,640,640,1,4,3,1,1,20544,15610
12,640,640,1,4,3,1,1,19997,15367
12,640,640,1,4,3,1,1,20052,15580
12,640,640,1,4,3,1,1,20031,15709
12,640,640,1,4,3,1,1,20110,15368
16,640,640,1,4,4,1,1,29616,21644
16,640,640,1,4,4,1,1,28180,21744
16,640,640,1,4,4,1,1,28053,21740
16,640,640,1,4,4,1,1,27632,21834
16,640,640,1,4,4,1,1,27714,21657
16,640,640,1,4,4,1,1,27874,21903
16,640,640,1,4,4,1,1,27694,21769
16,640,640,1,4,4,1,1,28276,21936
16,640,640,1,4,4,1,1,27786,22065
16,640,640,1,4,4,1,1,28107,21924
20,640,640,1,4,5,1,1,36695,27965
20,640,640,1,4,5,1,1,34999,27273
20,640,640,1,4,5,1,1,35092,27494
20,640,640,1,4,5,1,1,35023,27753
20,640,640,1,4,5,1,1,34885,28005
20,640,640,1,4,5,1,1,34720,27370
20,640,640,1,4,5,1,1,35281,27094
20,640,640,1,4,5,1,1,34865,27320
20,640,640,1,4,5,1,1,34939,27496
20,640,640,1,4,5,1,1,34800,27190
24,640,640,1,4,6,1,1,43395,34013
24,640,640,1,4,6,1,1,41119,33380
24,640,640,1,4,6,1,1,41071,33486
24,640,640,1,4,6,1,1,41121,33563
24,640,640,1,4,6,1,1,41525,33991
24,640,640,1,4,6,1,1,40982,33632
24,640,640,1,4,6,1,1,40980,33546
24,640,640,1,4,6,1,1,41004,33482
24,640,640,1,4,6,1,1,40991,33487
24,640,640,1,4,6,1,1,41165,33377
28,640,640,1,4,7,1,1,51305,39455
28,640,640,1,4,7,1,1,48549,39831
28,640,640,1,4,7,1,1,48417,39547
28,640,640,1,4,7,1,1,48229,39856
28,640,640,1,4,7,1,1,48248,39393
28,640,640,1,4,7,1,1,48480,39611
28,640,640,1,4,7,1,1,48238,39461
28,640,640,1,4,7,1,1,48117,39415
28,640,640,1,4,7,1,1,48436,39429
28,640,640,1,4,7,1,1,48418,39434
32,640,640,1,4,8,1,1,57784,45329
32,640,640,1,4,8,1,1,55555,45721
32,640,640,1,4,8,1,1,55411,45296
32,640,640,1,4,8,1,1,55295,45370
32,640,640,1,4,8,1,1,55513,45216
32,640,640,1,4,8,1,1,55488,45135
32,640,640,1,4,8,1,1,55508,45169
32,640,640,1,4,8,1,1,55611,45139
32,640,640,1,4,8,1,1,55378,45152
32,640,640,1,4,8,1,1,55490,45274
5,640,640,1,5,1,1,1,7573,5258
5,640,640,1,5,1,1,1,7357,5552
5,640,640,1,5,1,1,1,6712,5258
5,640,640,1,5,1,1,1,6674,5198
5,640,640,1,5,1,1,1,6720,5541
5,640,640,1,5,1,1,1,6657,5507
5,640,640,1,5,1,1,1,6586,5195
5,640,640,1,5,1,1,1,6646,5222
5,640,640,1,5,1,1,1,6677,5183
5,640,640,1,5,1,1,1,6714,5536
10,640,640,1,5,2,1,1,16603,12619
10,640,640,1,5,2,1,1,16315,12664
10,640,640,1,5,2,1,1,16203,12412
10,640,640,1,5,2,1,1,16370,12251
10,640,640,1,5,2,1,1,16337,12264
10,640,640,1,5,2,1,1,16446,12300
10,640,640,1,5,2,1,1,16328,12209
10,640,640,1,5,2,1,1,16455,12248
10,640,640,1,5,2,1,1,18168,12987
10,640,640,1,5,2,1,1,16752,12916
15,640,640,1,5,3,1,1,26733,20021
15,640,640,1,5,3,1,1,25931,19877
15,640,640,1,5,3,1,1,26276,19853
15,640,640,1,5,3,1,1,26020,20284
15,640,640,1,5,3,1,1,25806,19769
15,640,640,1,5,3,1,1,25831,19899
15,640,640,1,5,3,1,1,26141,19901
15,640,640,1,5,3,1,1,25945,19777
15,640,640,1,5,3,1,1,26272,20033
15,640,640,1,5,3,1,1,26230,19790
20,640,640,1,5,4,1,1,36958,27545
20,640,640,1,5,4,1,1,34732,27604
20,640,640,1,5,4,1,1,34746,27439
20,640,640,1,5,4,1,1,34800,27924
20,640,640,1,5,4,1,1,34738,27952
20,640,640,1,5,4,1,1,34887,27791
20,640,640,1,5,4,1,1,34613,27628
20,640,640,1,5,4,1,1,34889,28221
20,640,640,1,5,4,1,1,34576,27464
20,640,640,1,5,4,1,1,34999,27777
25,640,640,1,5,5,1,1,45192,35569
25,640,640,1,5,5,1,1,43222,35413
25,640,640,1,5,5,1,1,43481,34821
25,640,640,1,5,5,1,1,45188,36069
25,640,640,1,5,5,1,1,44865,35796
25,640,640,1,5,5,1,1,44423,36369
25,640,640,1,5,5,1,1,44507,36709
25,640,640,1,5,5,1,1,44798,36457
25,640,640,1,5,5,1,1,44820,36594
25,640,640,1,5,5,1,1,44431,36173
30,640,640,1,5,6,1,1,54567,42571
30,640,640,1,5,6,1,1,51762,42421
30,640,640,1,5,6,1,1,51678,42255
30,640,640,1,5,6,1,1,51671,42835
30,640,640,1,5,6,1,1,51854,42381
30,640,640,1,5,6,1,1,51927,42604
30,640,640,1,5,6,1,1,51538,42320
30,640,640,1,5,6,1,1,51830,42645
30,640,640,1,5,6,1,1,51979,42093
30,640,640,1,5,6,1,1,51918,41994
35,640,640,1,5,7,1,1,62860,49186
35,640,640,1,5,7,1,1,60771,49861
35,640,640,1,5,7,1,1,60487,49662
35,640,640,1,5,7,1,1,60091,49506
35,640,640,1,5,7,1,1,60168,49387
35,640,640,1,5,7,1,1,60413,49379
35,640,640,1,5,7,1,1,60985,48896
35,640,640,1,5,7,1,1,60665,49428
35,640,640,1,5,7,1,1,60544,49293
35,640,640,1,5,7,1,1,60669,49372
40,640,640,1,5,8,1,1,72178,56559
40,640,640,1,5,8,1,1,69109,56918
40,640,640,1,5,8,1,1,69419,56924
40,640,640,1,5,8,1,1,69302,57166
40,640,640,1,5,8,1,1,69265,56442
40,640,640,1,5,8,1,1,69035,56693
40,640,640,1,5,8,1,1,69309,56745
40,640,640,1,5,8,1,1,69319,56819
40,640,640,1,5,8,1,1,69322,56799
40,640,640,1,5,8,1,1,69079,56790
6,640,640,1,6,1,1,1,9457,6702
6,640,640,1,6,1,1,1,8264,6579
6,640,640,1,6,1,1,1,8379,6518
6,640,640,1,6,1,1,1,8105,6288
6,640,640,1,6,1,1,1,8097,6279
6,640,640,1,6,1,1,1,8072,6282
6,640,640,1,6,1,1,1,8507,6605
6,640,640,1,6,1,1,1,7924,6566
6,640,640,1,6,1,1,1,7855,6318
6,640,640,1,6,1,1,1,8057,6238
12,640,640,1,6,2,1,1,20771,15661
12,640,640,1,6,2,1,1,20511,15597
12,640,640,1,6,2,1,1,20580,15401
12,640,640,1,6,2,1,1,20654,15640
12,640,640,1,6,2,1,1,20553,15641
12,640,640,1,6,2,1,1,20291,15694
12,640,640,1,6,2,1,1,20476,15325
12,640,640,1,6,2,1,1,20330,15622
12,640,640,1,6,2,1,1,20137,15730
12,640,640,1,6,2,1,1,20534,15274
18,640,640,1,6,3,1,1,33000,24469
18,640,640,1,6,3,1,1,31059,24281
18,640,640,1,6,3,1,1,31309,24345
18,640,640,1,6,3,1,1,31362,24363
18,640,640,1,6,3,1,1,31433,24413
18,640,640,1,6,3,1,1,31467,24333
18,640,640,1,6,3,1,1,31569,24539
18,640,640,1,6,3,1,1,31391,24305
18,640,640,1,6,3,1,1,31384,24369
18,640,640,1,6,3,1,1,31410,24747
24,640,640,1,6,4,1,1,43800,33624
24,640,640,1,6,4,1,1,41455,33750
24,640,640,1,6,4,1,1,41621,33691
24,640,640,1,6,4,1,1,41821,33938
24,640,640,1,6,4,1,1,41655,33990
24,640,640,1,6,4,1,1,41732,34051
24,640,640,1,6,4,1,1,41819,33997
24,640,640,1,6,4,1,1,41396,33351
24,640,640,1,6,4,1,1,41893,33976
24,640,640,1,6,4,1,1,41323,33536
30,640,640,1,6,5,1,1,55505,43739
30,640,640,1,6,5,1,1,53267,43600
30,640,640,1,6,5,1,1,53447,43865
30,640,640,1,6,5,1,1,53507,43248
30,640,640,1,6,5,1,1,53528,43773
30,640,640,1,6,5,1,1,53585,43690
30,640,640,1,6,5,1,1,53300,43623
30,640,640,1,6,5,1,1,53555,43177
30,640,640,1,6,5,1,1,53591,43242
30,640,640,1,6,5,1,1,53301,43684
36,640,640,1,6,6,1,1,65012,51220
36,640,640,1,6,6,1,1,62417,50715
36,640,640,1,6,6,1,1,62609,51031
36,640,640,1,6,6,1,1,62430,50579
36,640,640,1,6,6,1,1,62400,51227
36,640,640,1,6,6,1,1,62424,51104
36,640,640,1,6,6,1,1,62444,51371
36,640,640,1,6,6,1,1,62305,51306
36,640,640,1,6,6,1,1,62435,50695
36,640,640,1,6,6,1,1,62361,51108
42,640,640,1,6,7,1,1,75056,59510
42,640,640,1,6,7,1,1,72680,59131
42,640,640,1,6,7,1,1,72295,59708
42,640,640,1,6,7,1,1,72356,59202
42,640,640,1,6,7,1,1,72314,59553
42,640,640,1,6,7,1,1,72338,59446
42,640,640,1,6,7,1,1,72255,59324
42,640,640,1,6,7,1,1,72060,59394
42,640,640,1,6,7,1,1,72159,59267
42,640,640,1,6,7,1,1,72085,59694
48,640,640,1,6,8,1,1,85894,68724
48,640,640,1,6,8,1,1,83689,68177
48,640,640,1,6,8,1,1,83001,68665
48,640,640,1,6,8,1,1,83171,68676
48,640,640,1,6,8,1,1,83296,68526
48,640,640,1,6,8,1,1,83292,68205
48,640,640,1,6,8,1,1,83056,68681
48,640,640,1,6,8,1,1,83206,68600
48,640,640,1,6,8,1,1,83196,68093
48,640,640,1,6,8,1,1,83003,68058
7,640,640,1,7,1,1,1,11882,7858
7,640,640,1,7,1,1,1,10892,8136
7,640,640,1,7,1,1,1,10692,7914
7,640,640,1,7,1,1,1,10594,7813
7,640,640,1,7,1,1,1,10719,7930
7,640,640,1,7,1,1,1,10299,7762
7,640,640,1,7,1,1,1,10565,7743
7,640,640,1,7,1,1,1,10681,8067
7,640,640,1,7,1,1,1,10526,7765
7,640,640,1,7,1,1,1,10252,7760
14,640,640,1,7,2,1,1,25184,18800
14,640,640,1,7,2,1,1,24229,18612
14,640,640,1,7,2,1,1,24274,18236
14,640,640,1,7,2,1,1,24100,18437
14,640,640,1,7,2,1,1,24278,18574
14,640,640,1,7,2,1,1,24140,18171
14,640,640,1,7,2,1,1,23991,18521
14,640,640,1,7,2,1,1,24054,18691
14,640,640,1,7,2,1,1,24015,18308
14,640,640,1,7,2,1,1,24058,18622
21,640,640,1,7,3,1,1,38253,28928
21,640,640,1,7,3,1,1,36454,29504
21,640,640,1,7,3,1,1,36149,29347
21,640,640,1,7,3,1,1,36475,28868
21,640,640,1,7,3,1,1,36342,29029
21,640,640,1,7,3,1,1,36589,29386
21,640,640,1,7,3,1,1,36467,28849
21,640,640,1,7,3,1,1,36193,29414
21,640,640,1,7,3,1,1,36104,29756
21,640,640,1,7,3,1,1,36372,29317
28,640,640,1,7,4,1,1,50124,39006
28,640,640,1,7,4,1,1,48328,39075
28,640,640,1,7,4,1,1,48420,38840
28,640,640,1,7,4,1,1,48073,39062
28,640,640,1,7,4,1,1,48293,38974
28,640,640,1,7,4,1,1,48164,38920
28,640,640,1,7,4,1,1,48282,39403
28,640,640,1,7,4,1,1,47944,38943
28,640,640,1,7,4,1,1,51248,40354
28,640,640,1,7,4,1,1,49732,41272
35,640,640,1,7,5,1,1,62648,50117
35,640,640,1,7,5,1,1,60597,49913
35,640,640,1,7,5,1,1,60612,49701
35,640,640,1,7,5,1,1,60857,49683
35,640,640,1,7,5,1,1,60812,49476
35,640,640,1,7,5,1,1,60907,49262
35,640,640,1,7,5,1,1,60474,49585
35,640,640,1,7,5,1,1,60336,49853
35,640,640,1,7,5,1,1,60599,49677
35,640,640,1,7,5,1,1,60761,50072
42,640,640,1,7,6,1,1,75035,59542
42,640,640,1,7,6,1,1,72543,59562
42,640,640,1,7,6,1,1,72502,59552
42,640,640,1,7,6,1,1,72855,59582
42,640,640,1,7,6,1,1,72792,59840
42,640,640,1,7,6,1,1,72544,59420
42,640,640,1,7,6,1,1,72443,59615
42,640,640,1,7,6,1,1,72447,59344
42,640,640,1,7,6,1,1,72591,59493
42,640,640,1,7,6,1,1,72521,59925
49,640,640,1,7,7,1,1,87086,69476
49,640,640,1,7,7,1,1,84391,69313
49,640,640,1,7,7,1,1,84468,69693
49,640,640,1,7,7,1,1,84706,69631
49,640,640,1,7,7,1,1,84606,70431
49,640,640,1,7,7,1,1,84707,69685
49,640,640,1,7,7,1,1,84737,69445
49,640,640,1,7,7,1,1,84151,69944
49,640,640,1,7,7,1,1,84258,69802
49,640,640,1,7,7,1,1,84724,69611
56,640,640,1,7,8,1,1,100357,80067
56,640,640,1,7,8,1,1,97536,79663
56,640,640,1,7,8,1,1,97395,79803
56,640,640,1,7,8,1,1,97597,79767
56,640,640,1,7,8,1,1,97223,79655
56,640,640,1,7,8,1,1,97102,79761
56,640,640,1,7,8,1,1,97291,79368
56,640,640,1,7,8,1,1,97527,79988
56,640,640,1,7,8,1,1,97502,79945
56,640,640,1,7,8,1,1,97223,79699
8,640,640,1,8,1,1,1,14133,9590
8,640,640,1,8,1,1,1,12469,9527
8,640,640,1,8,1,1,1,12490,9303
8,640,640,1,8,1,1,1,12627,9440
8,640,640,1,8,1,1,1,12358,9615
8,640,640,1,8,1,1,1,12023,9125
8,640,640,1,8,1,1,1,12410,9603
8,640,640,1,8,1,1,1,12442,9087
8,640,640,1,8,1,1,1,12630,9438
8,640,640,1,8,1,1,1,12412,9147
16,640,640,1,8,2,1,1,28804,21169
16,640,640,1,8,2,1,1,27814,21915
16,640,640,1,8,2,1,1,27897,21455
16,640,640,1,8,2,1,1,28286,21964
16,640,640,1,8,2,1,1,27837,21681
16,640,640,1,8,2,1,1,28064,21466
16,640,640,1,8,2,1,1,27996,21540
16,640,640,1,8,2,1,1,27693,21761
16,640,640,1,8,2,1,1,27813,21922
16,640,640,1,8,2,1,1,27632,21715
24,640,640,1,8,3,1,1,43908,34061
24,640,640,1,8,3,1,1,41610,33554
24,640,640,1,8,3,1,1,41785,33688
24,640,640,1,8,3,1,1,41772,33676
24,640,640,1,8,3,1,1,42072,34046
24,640,640,1,8,3,1,1,41965,34236
24,640,640,1,8,3,1,1,41596,33432
24,640,640,1,8,3,1,1,41784,33479
24,640,640,1,8,3,1,1,41918,34232
24,640,640,1,8,3,1,1,41949,33975
32,640,640,1,8,4,1,1,57512,45373
32,640,640,1,8,4,1,1,55422,45115
32,640,640,1,8,4,1,1,55437,45370
32,640,640,1,8,4,1,1,55446,45107
32,640,640,1,8,4,1,1,55410,45234
32,640,640,1,8,4,1,1,55098,45484
32,640,640,1,8,4,1,1,55178,45369
32,640,640,1,8,4,1,1,55019,45208
32,640,640,1,8,4,1,1,55327,45218
32,640,640,1,8,4,1,1,55226,45315
40,640,640,1,8,5,1,1,71830,56850
40,640,640,1,8,5,1,1,69009,57220
40,640,640,1,8,5,1,1,69369,57106
40,640,640,1,8,5,1,1,69308,57133
40,640,640,1,8,5,1,1,69377,56590
40,640,640,1,8,5,1,1,69387,57152
40,640,640,1,8,5,1,1,69211,57037
40,640,640,1,8,5,1,1,69251,57127
40,640,640,1,8,5,1,1,69154,57281
40,640,640,1,8,5,1,1,69277,56703
48,640,640,1,8,6,1,1,85734,68853
48,640,640,1,8,6,1,1,82639,68648
48,640,640,1,8,6,1,1,82749,68246
48,640,640,1,8,6,1,1,83104,68805
48,640,640,1,8,6,1,1,83091,68541
48,640,640,1,8,6,1,1,83217,68905
48,640,640,1,8,6,1,1,82447,68064
48,640,640,1,8,6,1,1,82997,67956
48,640,640,1,8,6,1,1,82456,68106
48,640,640,1,8,6,1,1,82922,68738
56,640,640,1,8,7,1,1,100489,80458
56,640,640,1,8,7,1,1,97261,79934
56,640,640,1,8,7,1,1,97830,80367
56,640,640,1,8,7,1,1,97783,80325
56,640,640,1,8,7,1,1,97201,80345
56,640,640,1,8,7,1,1,97201,79943
56,640,640,1,8,7,1,1,97195,80180
56,640,640,1,8,7,1,1,97029,79841
56,640,640,1,8,7,1,1,97384,80421
56,640,640,1,8,7,1,1,96959,79726
64,640,640,1,8,8,1,1,113452,91903
64,640,640,1,8,8,1,1,111048,91718
64,640,640,1,8,8,1,1,110638,91545
64,640,640,1,8,8,1,1,110403,91679
64,640,640,1,8,8,1,1,110930,91500
64,640,640,1,8,8,1,1,110752,91740
64,640,640,1,8,8,1,1,110441,91496
64,640,640,1,8,8,1,1,110509,91405
64,640,640,1,8,8,1,1,110441,91208
64,640,640,1,8,8,1,1,110506,91635
1,768,768,1,1,1,1,1,2044,1654
1,768,768,1,1,1,1,1,1873,1558
1,768,768,1,1,1,1,1,1864,1295
1,768,768,1,1,1,1,1,1862,1551
1,768,768,1,1,1,1,1,1882,1299
1,768,768,1,1,1,1,1,1864,1292
1,768,768,1,1,1,1,1,1889,1557
1,768,768,1,1,1,1,1,1532,1555
1,768,768,1,1,1,1,1,1979,1549
1,768,768,1,1,1,1,1,1868,1542
2,768,768,1,1,2,1,1,4290,2052
2,768,768,1,1,2,1,1,4460,2300
2,768,768,1,1,2,1,1,4148,2299
2,768,768,1,1,2,1,1,4113,2297
2,768,768,1,1,2,1,1,4128,2305
2,768,768,1,1,2,1,1,4177,2298
2,768,768,1,1,2,1,1,4070,2299
2,768,768,1,1,2,1,1,4068,2301
2,768,768,1,1,2,1,1,3683,2291
2,768,768,1,1,2,1,1,4061,2298
3,768,768,1,1,3,1,1,5797,3217
3,768,768,1,1,3,1,1,5185,3187
3,768,768,1,1,3,1,1,5336,3185
3,768,768,1,1,3,1,1,5747,3181
3,768,768,1,1,3,1,1,5548,3168
3,768,768,1,1,3,1,1,5177,2930
3,768,768,1,1,3,1,1,5193,2911
3,768,768,1,1,3,1,1,5174,3184
3,768,768,1,1,3,1,1,5190,3189
3,768,768,1,1,3,1,1,5145,3187
4,768,768,1,1,4,1,1,7724,4328
4,768,768,1,1,4,1,1,7367,3995
4,768,768,1,1,4,1,1,7151,4353
4,768,768,1,1,4,1,1,6999,4217
4,768,768,1,1,4,1,1,7005,3968
4,768,768,1,1,4,1,1,7059,4237
4,768,768,1,1,4,1,1,7034,4212
4,768,768,1,1,4,1,1,6971,3960
4,768,768,1,1,4,1,1,7057,3941
4,768,768,1,1,4,1,1,7022,4212
5,768,768,1,1,5,1,1,10189,5864
5,768,768,1,1,5,1,1,9766,5677
5,768,768,1,1,5,1,1,9720,5412
5,768,768,1,1,5,1,1,9755,5344
5,768,768,1,1,5,1,1,9783,5596
5,768,768,1,1,5,1,1,9487,5665
5,768,768,1,1,5,1,1,9721,5414
5,768,768,1,1,5,1,1,9758,5612
5,768,768,1,1,5,1,1,9346,5400
5,768,768,1,1,5,1,1,9817,5604
6,768,768,1,1,6,1,1,13769,7425
6,768,768,1,1,6,1,1,12839,7296
6,768,768,1,1,6,1,1,13333,7291
6,768,768,1,1,6,1,1,13333,7241
6,768,768,1,1,6,1,1,13002,7102
6,768,768,1,1,6,1,1,12840,7304
6,768,768,1,1,6,1,1,12589,7325
6,768,768,1,1,6,1,1,13348,6916
6,768,768,1,1,6,1,1,13226,7420
6,768,768,1,1,6,1,1,12815,7000
7,768,768,1,1,7,1,1,16378,8854
7,768,768,1,1,7,1,1,15699,9063
7,768,768,1,1,7,1,1,15415,9138
7,768,768,1,1,7,1,1,15357,8989
7,768,768,1,1,7,1,1,14973,8847
7,768,768,1,1,7,1,1,15695,8746
7,768,768,1,1,7,1,1,15561,9001
7,768,768,1,1,7,1,1,15513,8889
7,768,768,1,1,7,1,1,15841,8657
7,768,768,1,1,7,1,1,15573,8777
8,768,768,1,1,8,1,1,18778,10491
8,768,768,1,1,8,1,1,17924,10460
8,768,768,1,1,8,1,1,18320,10336
8,768,768,1,1,8,1,1,18335,10437
8,768,768,1,1,8,1,1,18357,10414
8,768,768,1,1,8,1,1,18230,10428
8,768,768,1,1,8,1,1,18332,10564
8,768,768,1,1,8,1,1,18281,10381
8,768,768,1,1,8,1,1,18445,10579
8,768,768,1,1,8,1,1,18260,10304
2,768,768,1,2,1,1,1,4903,2856
2,768,768,1,2,1,1,1,4208,2840
2,768,768,1,2,1,1,1,3732,2830
2,768,768,1,2,1,1,1,4228,2842
2,768,768,1,2,1,1,1,4073,2836
2,768,768,1,2,1,1,1,4080,2831
2,768,768,1,2,1,1,1,4055,2833
2,768,768,1,2,1,1,1,4049,2840
2,768,768,1,2,1,1,1,4050,2843
2,768,768,1,2,1,1,1,4063,2869
4,768,768,1,2,2,1,1,7688,5341
4,768,768,1,2,2,1,1,7030,5302
4,768,768,1,2,2,1,1,6998,5288
4,768,768,1,2,2,1,1,6969,5271
4,768,768,1,2,2,1,1,6989,5005
4,768,768,1,2,2,1,1,7045,4979
4,768,768,1,2,2,1,1,7063,4979
4,768,768,1,2,2,1,1,7059,4988
4,768,768,1,2,2,1,1,7189,4958
4,768,768,1,2,2,1,1,7054,5267
6,768,768,1,2,3,1,1,12633,8824
6,768,768,1,2,3,1,1,13047,8578
6,768,768,1,2,3,1,1,12588,8730
6,768,768,1,2,3,1,1,13097,8800
6,768,768,1,2,3,1,1,12370,8886
6,768,768,1,2,3,1,1,13172,8904
6,768,768,1,2,3,1,1,12384,8721
6,768,768,1,2,3,1,1,12359,8825
6,768,768,1,2,3,1,1,12838,8637
6,768,768,1,2,3,1,1,12981,8856
8,768,768,1,2,4,1,1,19097,12909
8,768,768,1,2,4,1,1,18589,12891
8,768,768,1,2,4,1,1,18534,13095
8,768,768,1,2,4,1,1,18393,13229
8,768,768,1,2,4,1,1,18516,12802
8,768,768,1,2,4,1,1,18335,12672
8,768,768,1,2,4,1,1,18326,12504
8,768,768,1,2,4,1,1,18184,12580
8,768,768,1,2,4,1,1,18175,12519
8,768,768,1,2,4,1,1,18461,12827
10,768,768,1,2,5,1,1,24270,16342
10,768,768,1,2,5,1,1,23050,16430
10,768,768,1,2,5,1,1,23767,16279
10,768,768,1,2,5,1,1,23714,16325
10,768,768,1,2,5,1,1,23767,16427
10,768,768,1,2,5,1,1,23643,16324
10,768,768,1,2,5,1,1,23318,16194
10,768,768,1,2,5,1,1,23219,16431
10,768,768,1,2,5,1,1,23670,16202
10,768,768,1,2,5,1,1,23093,16231
12,768,768,1,2,6,1,1,29201,20489
12,768,768,1,2,6,1,1,28003,20045
12,768,768,1,2,6,1,1,28298,19945
12,768,768,1,2,6,1,1,28227,20120
12,768,768,1,2,6,1,1,28134,20220
12,768,768,1,2,6,1,1,28043,20090
12,768,768,1,2,6,1,1,28427,19939
12,768,768,1,2,6,1,1,28276,20056
12,768,768,1,2,6,1,1,28472,20109
12,768,768,1,2,6,1,1,27997,20213
14,768,768,1,2,7,1,1,34795,23222
14,768,768,1,2,7,1,1,33625,23581
14,768,768,1,2,7,1,1,32452,23616
14,768,768,1,2,7,1,1,32889,23403
14,768,768,1,2,7,1,1,32927,23445
14,768,768,1,2,7,1,1,32938,23432
14,768,768,1,2,7,1,1,32803,23533
14,768,768,1,2,7,1,1,32940,23713
14,768,768,1,2,7,1,1,32896,23523
14,768,768,1,2,7,1,1,32872,23096
16,768,768,1,2,8,1,1,39066,27354
16,768,768,1,2,8,1,1,37572,27236
16,768,768,1,2,8,1,1,37750,27502
16,768,768,1,2,8,1,1,37255,27296
16,768,768,1,2,8,1,1,37672,27339
16,768,768,1,2,8,1,1,37418,27184
16,768,768,1,2,8,1,1,37775,27204
16,768,768,1,2,8,1,1,37293,27201
16,768,768,1,2,8,1,1,37392,27256
16,768,768,1,2,8,1,1,37470,27402
3,768,768,1,3,1,1,1,6493,4007
3,768,768,1,3,1,1,1,5193,3659
3,768,768,1,3,1,1,1,5673,3956
3,768,768,1,3,1,1,1,5183,3988
3,768,768,1,3,1,1,1,5602,3828
3,768,768,1,3,1,1,1,5153,3966
3,768,768,1,3,1,1,1,5124,3978
3,768,768,1,3,1,1,1,5108,3968
3,768,768,1,3,1,1,1,5109,3686
3,768,768,1,3,1,1,1,5147,3962
6,768,768,1,3,2,1,1,13587,8846
6,768,768,1,3,2,1,1,12492,8759
6,768,768,1,3,2,1,1,12948,8533
6,768,768,1,3,2,1,1,11897,8662
6,768,768,1,3,2,1,1,12631,8537
6,768,768,1,3,2,1,1,13083,8522
6,768,768,1,3,2,1,1,13067,8484
6,768,768,1,3,2,1,1,12470,8734
6,768,768,1,3,2,1,1,12862,8527
6,768,768,1,3,2,1,1,12995,8958
9,768,768,1,3,3,1,1,21694,14620
9,768,768,1,3,3,1,1,20887,14536
9,768,768,1,3,3,1,1,19994,14411
9,768,768,1,3,3,1,1,21082,14560
9,768,768,1,3,3,1,1,20710,14610
9,768,768,1,3,3,1,1,20661,14565
9,768,768,1,3,3,1,1,20889,14619
9,768,768,1,3,3,1,1,21058,14551
9,768,768,1,3,3,1,1,20767,14465
9,768,768,1,3,3,1,1,20476,14533
12,768,768,1,3,4,1,1,28791,20395
12,768,768,1,3,4,1,1,27990,19832
12,768,768,1,3,4,1,1,28175,20119
12,768,768,1,3,4,1,1,28326,20176
